data_type,setting_data,created_date,updated_date,created_by,page_setting_id,section
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:50,2023-12-06 13:28:50," ",9263,left pannel
data_type,setting_data,2023-12-06 13:28:50,2023-12-06 13:28:50," ",9264,section
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:50,2023-12-06 13:28:50," ",9265,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:50,2023-12-06 13:28:50," ",9266,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:50,2023-12-06 13:28:50," ",9267,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:50,2023-12-06 13:28:50," ",9268,left pannel middel container
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:50,2023-12-06 13:28:50," ",9269,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:50,2023-12-06 13:28:50," ",9270,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:50,2023-12-06 13:28:50," ",9271,left pannel
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:50,2023-12-06 13:28:50," ",9272,left pannel
data_type,setting_data,2023-12-06 13:28:50,2023-12-06 13:28:50," ",9273,section
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:50,2023-12-06 13:28:50," ",9274,sample 30 Nov Data
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:50,2023-12-06 13:28:50," ",9275,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:50,2023-12-06 13:28:50," ",9276,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:50,2023-12-06 13:28:50," ",9277,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:50,2023-12-06 13:28:50," ",9278,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:50,2023-12-06 13:28:50," ",9279,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:50,2023-12-06 13:28:50," ",9280,left pannel
data_type,setting_data,2023-12-06 13:28:50,2023-12-06 13:28:50," ",9281,section
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:29:31,2023-12-06 13:29:31," ",11102,left pannel middel container
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:50,2023-12-06 13:28:50," ",9282,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:50,2023-12-06 13:28:50," ",9283,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9284,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9285,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9286,left pannel
data_type,setting_data,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9287,section
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9288,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9289,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9290,left pannel
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9291,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9292,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9293,imported section from xlsx
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9294,imported section from xlsx
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9295,imported section from xlsx
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9296,imported section from xlsx
text,welcome sample 30 Nov Data,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9297,imported section from xlsx
text,welcome sample 30 Nov Data,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9298,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9299,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9300,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9301,left pannel
data_type,setting_data,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9302,section
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9303,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9304,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9305,left pannel
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9306,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9307,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9308,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9309,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9310,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9311,left pannel
data_type,setting_data,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9312,section
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9313,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9314,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9315,left pannel
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9316,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9317,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9318,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9319,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9320,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9321,left pannel
data_type,setting_data,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9322,section
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9323,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9324,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9325,left pannel
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9326,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:51,2023-12-06 13:28:51," ",9327,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9328,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9329,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9330,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9331,left pannel
data_type,setting_data,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9332,section
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9333,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9334,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9335,left pannel
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9336,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9337,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9338,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9339,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9340,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9341,left pannel
data_type,setting_data,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9342,section
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9343,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9344,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9345,left pannel
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9346,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9347,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9348,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9349,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9350,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9351,left pannel
data_type,setting_data,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9352,section
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9353,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9354,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9355,left pannel
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9356,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9357,sample 30 Nov Data
created_by,page_setting_id,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9358,updated_date
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9359,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9360,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9361,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9362,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9363,left pannel
logo,uploads/Home/files/logo/1701766282766341722.jpg,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9364,footer email symbol logo
logo,uploads/Home/files/logo/1701766269025024929.jpg,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9365,footer email symbol logo
logo,uploads/Home/files/logo/1701763423131661892.jpg,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9366,header top logo
,,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9367,
,,2023-12-06 13:28:52,2023-12-06 13:28:52," ",9368,
text,welcome to website,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9369,left pannel header
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9370,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9371,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9372,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9373,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9374,left pannel
data_type,setting_data,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9375,section
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9376,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9377,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9378,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9379,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9380,left pannel
data_type,setting_data,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9381,section
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9382,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9383,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:29:35,2023-12-06 13:29:35," ",11297,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9384,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9385,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9386,left pannel
data_type,setting_data,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9387,section
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9388,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9389,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9390,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9391,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9392,left pannel
data_type,setting_data,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9393,section
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9394,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9395,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9396,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9397,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9398,left pannel
data_type,setting_data,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9399,section
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9400,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9401,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9402,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9403,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9404,left pannel
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9405,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9406,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9407,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9408,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9409,left pannel
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9410,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9411,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:53,2023-12-06 13:28:53," ",9412,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:54,2023-12-06 13:28:54," ",9413,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:54,2023-12-06 13:28:54," ",9414,left pannel
data_type,setting_data,2023-12-06 13:28:54,2023-12-06 13:28:54," ",9415,section
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:54,2023-12-06 13:28:54," ",9416,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:54,2023-12-06 13:28:54," ",9417,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:54,2023-12-06 13:28:54," ",9418,left pannel middel container
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:54,2023-12-06 13:28:54," ",9419,left pannel middel container
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:54,2023-12-06 13:28:54," ",9420,left pannel
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:54,2023-12-06 13:28:54," ",9421,sample 30 Nov Data
text,welcome sample 30 Nov Data,2023-12-06 13:28:54,2023-12-06 13:28:54," ",9422,sample 30 Nov Data
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:54,2023-12-06 13:28:54," ",9423,imported section from xlsx
logo,uploads/Home/files/logo/1701150314464851586.jpg,2023-12-06 13:28:54,2023-12-06 13:28:54," ",9424,imported section from xlsx
html,<div><p>Welcome to The Website</p></div>,2023-12-06 13:28:54,2023-12-06 13:28:54," ",9425,imported section from xlsx
logo,uploads/Home/files/logo/1701327999224112928.jpg,2023-12-06 13:28:54,2023-12-06 13:28:54," ",9426,imported section from xlsx
text,welcome sample 30 Nov Data,2023-12-06 13:28:54,2023-12-06 13:28:54," ",9427,imported section from xlsx
logo,uploads/Home/files/logo/1701150370301558988.jpg,2023-12-06 13:28:54,2023-12-06 13:28:54," ",9428,left pannel middel container
